workload,workload_class,comm_volume_gb,latency_sensitivity,network_config,available_bandwidth_gbps,network_congestion,network_grade,measured_latency_ms,throughput_gbps,run
FFT,memory,4.1,high,100Gbps-moderate,100,0.4,1,93.09396551036227,59.11427828325192,2
FFT,memory,4.1,high,100Gbps-moderate,100,0.4,1,93.18814086960157,49.41328292592447,3
FFT,memory,4.1,high,100Gbps-moderate,100,0.4,1,100.40387274285617,66.11940019813787,4
FFT,memory,4.1,high,InfiniBand-200Gbps,200,0.15,1,31.52432647725836,154.5274748822225,0
FFT,memory,4.1,high,InfiniBand-200Gbps,200,0.15,1,30.22221049413895,169.9113101128794,1
FFT,memory,4.1,high,InfiniBand-200Gbps,200,0.15,1,31.443838359554643,179.0894306465659,2
FFT,memory,4.1,high,InfiniBand-200Gbps,200,0.15,1,29.409076739047226,171.11513956722442,3
FFT,memory,4.1,high,InfiniBand-200Gbps,200,0.15,1,31.227818781703313,189.79918358119602,4
FFT,memory,4.1,high,Ethernet-100Gbps,100,0.35,1,92.2250297409917,69.1030947743527,0
FFT,memory,4.1,high,Ethernet-100Gbps,100,0.35,1,89.4603068424246,72.33438755505823,1
FFT,memory,4.1,high,Ethernet-100Gbps,100,0.35,1,90.91213921198265,60.522342867097436,2
FFT,memory,4.1,high,Ethernet-100Gbps,100,0.35,1,95.3380090588218,68.62909701720294,3
FFT,memory,4.1,high,Ethernet-100Gbps,100,0.35,1,87.11344283069111,62.506636569523934,4
FFT,memory,4.1,high,Ethernet-50Gbps,50,0.5,1,223.4803606166622,25.92636959053517,0
FFT,memory,4.1,high,Ethernet-50Gbps,50,0.5,1,222.38717802245299,25.622617346885768,1
FFT,memory,4.1,high,Ethernet-50Gbps,50,0.5,1,238.9326361311999,27.143086304469772,2
FFT,memory,4.1,high,Ethernet-50Gbps,50,0.5,1,222.31388309718082,26.882621161534964,3
FFT,memory,4.1,high,Ethernet-50Gbps,50,0.5,1,208.84598924582713,25.795854099893617,4
All-reduce,memory,5.5,high,200Gbps-uncongested,200,0.0,1,29.284957256721704,196.51126567372202,0
All-reduce,memory,5.5,high,200Gbps-uncongested,200,0.0,1,25.717288425926522,189.56657778251102,1
All-reduce,memory,5.5,high,200Gbps-uncongested,200,0.0,1,25.392338450834195,187.44380946995673,2
All-reduce,memory,5.5,high,200Gbps-uncongested,200,0.0,1,26.357960316834678,177.51092769314172,3
All-reduce,memory,5.5,high,200Gbps-uncongested,200,0.0,1,26.876440633965533,214.43643478058635,4
All-reduce,memory,5.5,high,200Gbps-light,200,0.2,1,43.58214836807283,179.44683422261463,0
All-reduce,memory,5.5,high,200Gbps-light,200,0.2,1,46.820289557552016,173.19143149598796,1
All-reduce,memory,5.5,high,200Gbps-light,200,0.2,1,44.15264817419008,170.93792290645268,2
All-reduce,memory,5.5,high,200Gbps-light,200,0.2,1,43.16172315217379,171.3951680107073,3
All-reduce,memory,5.5,high,200Gbps-light,200,0.2,1,46.0465570866869,167.08161561580525,4
All-reduce,memory,5.5,high,200Gbps-moderate,200,0.4,1,60.6645876967168,111.40732951414459,0
All-reduce,memory,5.5,high,200Gbps-moderate,200,0.4,1,66.37778625023064,110.89585915944768,1
All-reduce,memory,5.5,high,200Gbps-moderate,200,0.4,1,65.94587965227258,106.87547705798164,2
All-reduce,memory,5.5,high,200Gbps-moderate,200,0.4,1,67.18649892753909,108.16777617822231,3
All-reduce,memory,5.5,high,200Gbps-moderate,200,0.4,1,66.23299784603755,126.00605696300161,4
All-reduce,memory,5.5,high,200Gbps-heavy,200,0.6,1,80.351572386664,83.72497002934224,0
All-reduce,memory,5.5,high,200Gbps-heavy,200,0.6,1,84.33606947994072,76.55141212036648,1
All-reduce,memory,5.5,high,200Gbps-heavy,200,0.6,1,79.05374576086442,67.43919557329549,2
All-reduce,memory,5.5,high,200Gbps-heavy,200,0.6,1,84.70740559239741,69.98526226328285,3
All-reduce,memory,5.5,high,200Gbps-heavy,200,0.6,1,83.64883266613143,78.3139314170736,4
All-reduce,memory,5.5,high,100Gbps-moderate,100,0.4,1,133.28353741981653,58.55018160244865,0
All-reduce,memory,5.5,high,100Gbps-moderate,100,0.4,1,126.78285606455978,63.512979380583815,1
All-reduce,memory,5.5,high,100Gbps-moderate,100,0.4,1,131.06580370308126,61.51754859447734,2
All-reduce,memory,5.5,high,100Gbps-moderate,100,0.4,1,131.9308262624378,52.62925380860589,3
All-reduce,memory,5.5,high,100Gbps-moderate,100,0.4,1,133.78398953897863,62.93985021126529,4
All-reduce,memory,5.5,high,InfiniBand-200Gbps,200,0.15,1,38.87269781715445,166.68050555803086,0
All-reduce,memory,5.5,high,InfiniBand-200Gbps,200,0.15,1,40.874099151617,168.17084373213643,1
All-reduce,memory,5.5,high,InfiniBand-200Gbps,200,0.15,1,41.63824474355312,189.4665882329041,2
All-reduce,memory,5.5,high,InfiniBand-200Gbps,200,0.15,1,43.169755475672815,152.1538189693329,3
All-reduce,memory,5.5,high,InfiniBand-200Gbps,200,0.15,1,42.228420909104486,188.0734931456816,4
All-reduce,memory,5.5,high,Ethernet-100Gbps,100,0.35,1,121.81814905856156,70.67309821096703,0
All-reduce,memory,5.5,high,Ethernet-100Gbps,100,0.35,1,131.53083963831205,70.32328963975631,1
All-reduce,memory,5.5,high,Ethernet-100Gbps,100,0.35,1,120.99654000935823,70.43446006524073,2
All-reduce,memory,5.5,high,Ethernet-100Gbps,100,0.35,1,120.3725902624625,65.12429582508177,3
All-reduce,memory,5.5,high,Ethernet-100Gbps,100,0.35,1,117.40701576682284,73.12974946592696,4
All-reduce,memory,5.5,high,Ethernet-50Gbps,50,0.5,1,283.3215492457297,28.06473544935623,0
All-reduce,memory,5.5,high,Ethernet-50Gbps,50,0.5,1,302.79340319489563,22.201387650396118,1
All-reduce,memory,5.5,high,Ethernet-50Gbps,50,0.5,1,300.8405230043899,20.799946984696753,2
All-reduce,memory,5.5,high,Ethernet-50Gbps,50,0.5,1,304.6492272993842,26.77046296597798,3
All-reduce,memory,5.5,high,Ethernet-50Gbps,50,0.5,1,286.66075797926044,25.247095391911166,4
Gather-scatter,memory,3.8,high,200Gbps-uncongested,200,0.0,1,20.36762652545193,191.90805273180902,0
Gather-scatter,memory,3.8,high,200Gbps-uncongested,200,0.0,1,17.572302531539286,223.7066144394016,1
Gather-scatter,memory,3.8,high,200Gbps-uncongested,200,0.0,1,20.375447100590094,200.05913074956555,2
Gather-scatter,memory,3.8,high,200Gbps-uncongested,200,0.0,1,19.493056526990173,221.46361464849412,3
Gather-scatter,memory,3.8,high,200Gbps-uncongested,200,0.0,1,17.865859354578646,192.23510663411412,4
Gather-scatter,memory,3.8,high,200Gbps-light,200,0.2,1,33.48424056518056,181.56818276746893,0
Gather-scatter,memory,3.8,high,200Gbps-light,200,0.2,1,32.43071541912264,148.73837627517372,1
Gather-scatter,memory,3.8,high,200Gbps-light,200,0.2,1,34.67685907753379,153.20357250800686,2
Gather-scatter,memory,3.8,high,200Gbps-light,200,0.2,1,31.01440672207823,164.38192428146718,3
Gather-scatter,memory,3.8,high,200Gbps-light,200,0.2,1,33.99411042915466,170.93089249986846,4
Gather-scatter,memory,3.8,high,200Gbps-moderate,200,0.4,1,45.45497396564958,124.44756988913382,0
Gather-scatter,memory,3.8,high,200Gbps-moderate,200,0.4,1,44.62813812940147,125.35813933937767,1
Gather-scatter,memory,3.8,high,200Gbps-moderate,200,0.4,1,38.89902638950878,117.15256839292994,2
Gather-scatter,memory,3.8,high,200Gbps-moderate,200,0.4,1,45.06856837071315,108.95026479725273,3
Gather-scatter,memory,3.8,high,200Gbps-moderate,200,0.4,1,45.39142301231481,118.03707627853323,4
Gather-scatter,memory,3.8,high,200Gbps-heavy,200,0.6,1,62.568238214393666,90.0673262413751,0
Gather-scatter,memory,3.8,high,200Gbps-heavy,200,0.6,1,56.17988535053419,79.03463864597315,1
Gather-scatter,memory,3.8,high,200Gbps-heavy,200,0.6,1,57.306859784456336,77.10937935257842,2
Gather-scatter,memory,3.8,high,200Gbps-heavy,200,0.6,1,58.08041853316682,75.14699475911942,3
Gather-scatter,memory,3.8,high,200Gbps-heavy,200,0.6,1,54.26790804551659,83.98535183296173,4
Gather-scatter,memory,3.8,high,100Gbps-moderate,100,0.4,1,91.86587392973777,56.13928435363204,0
Gather-scatter,memory,3.8,high,100Gbps-moderate,100,0.4,1,93.04962965261473,56.96842690000641,1
Gather-scatter,memory,3.8,high,100Gbps-moderate,100,0.4,1,90.18987645063791,63.93765126053979,2
Gather-scatter,memory,3.8,high,100Gbps-moderate,100,0.4,1,88.9128190478038,62.18275637827745,3
Gather-scatter,memory,3.8,high,100Gbps-moderate,100,0.4,1,86.76277424206317,59.05696039954513,4
Gather-scatter,memory,3.8,high,InfiniBand-200Gbps,200,0.15,1,28.00464956007042,159.84653448705276,0
Gather-scatter,memory,3.8,high,InfiniBand-200Gbps,200,0.15,1,28.04579924920509,148.93879113545304,1
Gather-scatter,memory,3.8,high,InfiniBand-200Gbps,200,0.15,1,27.60101661018347,166.12569329017248,2
Gather-scatter,memory,3.8,high,InfiniBand-200Gbps,200,0.15,1,27.93345662458234,166.7156347361574,3
Gather-scatter,memory,3.8,high,InfiniBand-200Gbps,200,0.15,1,28.20851476118422,176.52040464597044,4
Gather-scatter,memory,3.8,high,Ethernet-100Gbps,100,0.35,1,86.17873137782736,61.62122082038901,0
Gather-scatter,memory,3.8,high,Ethernet-100Gbps,100,0.35,1,77.60104334359607,59.581369056335866,1
Gather-scatter,memory,3.8,high,Ethernet-100Gbps,100,0.35,1,80.55698208071136,63.17000914735416,2
Gather-scatter,memory,3.8,high,Ethernet-100Gbps,100,0.35,1,79.38949377944358,58.260193345900554,3
Gather-scatter,memory,3.8,high,Ethernet-100Gbps,100,0.35,1,80.68530195493443,65.94341842459265,4
Gather-scatter,memory,3.8,high,Ethernet-50Gbps,50,0.5,1,210.17388468552898,23.885153893783357,0
Gather-scatter,memory,3.8,high,Ethernet-50Gbps,50,0.5,1,199.8868874595714,23.14660338230538,1
Gather-scatter,memory,3.8,high,Ethernet-50Gbps,50,0.5,1,203.78072331014022,23.30314273161837,2
Gather-scatter,memory,3.8,high,Ethernet-50Gbps,50,0.5,1,209.95037660973688,21.428267016131777,3
Gather-scatter,memory,3.8,high,Ethernet-50Gbps,50,0.5,1,200.43151359655448,25.602214678383483,4
Broadcast,memory,2.9,medium,200Gbps-uncongested,200,0.0,1,14.290312523763491,243.08853862368792,0
Broadcast,memory,2.9,medium,200Gbps-uncongested,200,0.0,1,14.40781740020677,183.93512645052786,1
Broadcast,memory,2.9,medium,200Gbps-uncongested,200,0.0,1,14.092566817246507,171.58005866453675,2
Broadcast,memory,2.9,medium,200Gbps-uncongested,200,0.0,1,14.103090997812352,186.67110308798786,3
Broadcast,memory,2.9,medium,200Gbps-uncongested,200,0.0,1,14.808259716583123,191.20735560647145,4
Broadcast,memory,2.9,medium,200Gbps-light,200,0.2,1,19.708479097136546,151.86485963002363,0
Broadcast,memory,2.9,medium,200Gbps-light,200,0.2,1,21.54778722864368,155.88809259369074,1
Broadcast,memory,2.9,medium,200Gbps-light,200,0.2,1,21.64066933508925,170.42114255511382,2
Broadcast,memory,2.9,medium,200Gbps-light,200,0.2,1,20.302048562739664,164.71978428566428,3
Broadcast,memory,2.9,medium,200Gbps-light,200,0.2,1,20.2145549391499,135.3257909843762,4
Broadcast,memory,2.9,medium,200Gbps-moderate,200,0.4,1,25.132868330696546,128.11351652336947,0
Broadcast,memory,2.9,medium,200Gbps-moderate,200,0.4,1,25.425965991763956,106.51017747068568,1
Broadcast,memory,2.9,medium,200Gbps-moderate,200,0.4,1,25.421496281246487,136.35941295605272,2
Broadcast,memory,2.9,medium,200Gbps-moderate,200,0.4,1,27.077337586692195,119.40476151008609,3
Broadcast,memory,2.9,medium,200Gbps-moderate,200,0.4,1,26.70082158843828,116.4815326044667,4
Broadcast,memory,2.9,medium,200Gbps-heavy,200,0.6,1,28.498364081065805,74.08341767597085,0
Broadcast,memory,2.9,medium,200Gbps-heavy,200,0.6,1,33.586726157979086,78.24644427629245,1
Broadcast,memory,2.9,medium,200Gbps-heavy,200,0.6,1,30.77324468056333,78.08103554384077,2
Broadcast,memory,2.9,medium,200Gbps-heavy,200,0.6,1,34.118259629266554,90.4061370583172,3
Broadcast,memory,2.9,medium,200Gbps-heavy,200,0.6,1,34.60835397690408,78.98211065343968,4
Broadcast,memory,2.9,medium,100Gbps-moderate,100,0.4,1,51.73005851135735,52.7201157627802,0
Broadcast,memory,2.9,medium,100Gbps-moderate,100,0.4,1,54.741014504070996,54.394658153913916,1
Broadcast,memory,2.9,medium,100Gbps-moderate,100,0.4,1,51.529086153730915,54.73294786736235,2
Broadcast,memory,2.9,medium,100Gbps-moderate,100,0.4,1,49.47564217012891,55.98114033096144,3
Broadcast,memory,2.9,medium,100Gbps-moderate,100,0.4,1,49.427192939097765,57.412211024884904,4
Broadcast,memory,2.9,medium,InfiniBand-200Gbps,200,0.15,1,17.90357095779601,181.33334120021217,0
Broadcast,memory,2.9,medium,InfiniBand-200Gbps,200,0.15,1,17.391276189002514,172.9993634073886,1
Broadcast,memory,2.9,medium,InfiniBand-200Gbps,200,0.15,1,19.529225098679678,163.0205294426178,2
Broadcast,memory,2.9,medium,InfiniBand-200Gbps,200,0.15,1,17.747423286592173,166.8648650975486,3
Broadcast,memory,2.9,medium,InfiniBand-200Gbps,200,0.15,1,19.494034188359347,172.63986378096567,4
Broadcast,memory,2.9,medium,Ethernet-100Gbps,100,0.35,1,46.86577808964089,67.51615858617781,0
Broadcast,memory,2.9,medium,Ethernet-100Gbps,100,0.35,1,45.49106430727853,68.54306945430332,1
Broadcast,memory,2.9,medium,Ethernet-100Gbps,100,0.35,1,49.128141614731305,63.3993959500778,2
Broadcast,memory,2.9,medium,Ethernet-100Gbps,100,0.35,1,46.125865241042554,60.38925920412602,3
Broadcast,memory,2.9,medium,Ethernet-100Gbps,100,0.35,1,49.43195774813737,71.39069861294313,4
Broadcast,memory,2.9,medium,Ethernet-50Gbps,50,0.5,1,109.67149908909472,25.916773407102966,0
Broadcast,memory,2.9,medium,Ethernet-50Gbps,50,0.5,1,101.46019852744922,23.8307645386856,1
Broadcast,memory,2.9,medium,Ethernet-50Gbps,50,0.5,1,113.10533026303591,23.180633166036333,2
Broadcast,memory,2.9,medium,Ethernet-50Gbps,50,0.5,1,107.9768193615433,23.664440887062227,3
Broadcast,memory,2.9,medium,Ethernet-50Gbps,50,0.5,1,114.9362478752861,24.62534196318725,4
HDF5-checkpoint,io,15.2,low,200Gbps-uncongested,200,0.0,2,65.91281378258311,166.06879755783893,0
HDF5-checkpoint,io,15.2,low,200Gbps-uncongested,200,0.0,2,71.96671125404565,207.32298537685682,1
HDF5-checkpoint,io,15.2,low,200Gbps-uncongested,200,0.0,2,64.02293124769932,192.00431718157392,2
HDF5-checkpoint,io,15.2,low,200Gbps-uncongested,200,0.0,2,72.26587709495489,222.21340445133518,3
HDF5-checkpoint,io,15.2,low,200Gbps-uncongested,200,0.0,2,72.7899581205968,206.12782375585485,4
HDF5-checkpoint,io,15.2,low,200Gbps-light,200,0.2,2,86.70181784522026,132.72874905846783,0
HDF5-checkpoint,io,15.2,low,200Gbps-light,200,0.2,2,89.40064200284445,162.7570752698405,1
HDF5-checkpoint,io,15.2,low,200Gbps-light,200,0.2,2,88.28168765984924,210.255842642385,2
HDF5-checkpoint,io,15.2,low,200Gbps-light,200,0.2,2,77.12229508075218,182.0761171169422,3
HDF5-checkpoint,io,15.2,low,200Gbps-light,200,0.2,2,84.8563782563313,163.6778099763585,4
HDF5-checkpoint,io,15.2,low,200Gbps-moderate,200,0.4,2,97.7458111109072,115.92733119937878,0
HDF5-checkpoint,io,15.2,low,200Gbps-moderate,200,0.4,2,95.17745901558045,123.16328386150089,1
HDF5-checkpoint,io,15.2,low,200Gbps-moderate,200,0.4,2,90.53696947020983,127.20556000820893,2
HDF5-checkpoint,io,15.2,low,200Gbps-moderate,200,0.4,2,95.93004771981988,109.15133434521258,3
HDF5-checkpoint,io,15.2,low,200Gbps-moderate,200,0.4,2,95.76439014091113,132.0686324818807,4
HDF5-checkpoint,io,15.2,low,200Gbps-heavy,200,0.6,2,106.90358932677808,82.29410315654157,0
HDF5-checkpoint,io,15.2,low,200Gbps-heavy,200,0.6,2,105.82920107946893,84.85069983951118,1
HDF5-checkpoint,io,15.2,low,200Gbps-heavy,200,0.6,2,113.60868703413684,91.83109653309702,2
HDF5-checkpoint,io,15.2,low,200Gbps-heavy,200,0.6,2,108.87951989307852,84.2793907504506,3
HDF5-checkpoint,io,15.2,low,200Gbps-heavy,200,0.6,2,110.38235531481156,88.29357940392329,4
HDF5-checkpoint,io,15.2,low,100Gbps-moderate,100,0.4,2,188.89518895264573,63.576025501810946,0
HDF5-checkpoint,io,15.2,low,100Gbps-moderate,100,0.4,2,194.03007492710688,59.691896749879206,1
HDF5-checkpoint,io,15.2,low,100Gbps-moderate,100,0.4,2,196.83638762108012,61.210753902848055,2
HDF5-checkpoint,io,15.2,low,100Gbps-moderate,100,0.4,2,194.79881859316455,61.030623279218524,3
HDF5-checkpoint,io,15.2,low,100Gbps-moderate,100,0.4,2,211.39812534517952,64.73015849095306,4
HDF5-checkpoint,io,15.2,low,InfiniBand-200Gbps,200,0.15,2,86.73742377506524,163.80466244607535,0
HDF5-checkpoint,io,15.2,low,InfiniBand-200Gbps,200,0.15,2,79.42909280767604,182.99208759203344,1
HDF5-checkpoint,io,15.2,low,InfiniBand-200Gbps,200,0.15,2,86.76606948145198,190.02832119021335,2
HDF5-checkpoint,io,15.2,low,InfiniBand-200Gbps,200,0.15,2,80.61470552331541,166.8781382870993,3
HDF5-checkpoint,io,15.2,low,InfiniBand-200Gbps,200,0.15,2,76.31089394950368,164.66239295757214,4
HDF5-checkpoint,io,15.2,low,Ethernet-100Gbps,100,0.35,2,199.46741985050474,62.574224028013376,0
HDF5-checkpoint,io,15.2,low,Ethernet-100Gbps,100,0.35,2,196.08455805440784,64.00938384881138,1
HDF5-checkpoint,io,15.2,low,Ethernet-100Gbps,100,0.35,2,193.07854176810486,59.03200477295853,2
HDF5-checkpoint,io,15.2,low,Ethernet-100Gbps,100,0.35,2,190.80948977152207,49.446092951316245,3
HDF5-checkpoint,io,15.2,low,Ethernet-100Gbps,100,0.35,2,188.22448649746116,56.52153913268127,4
HDF5-checkpoint,io,15.2,low,Ethernet-50Gbps,50,0.5,2,440.68707354698853,26.554814705529022,0
HDF5-checkpoint,io,15.2,low,Ethernet-50Gbps,50,0.5,2,425.32300634398257,28.04201245431876,1
HDF5-checkpoint,io,15.2,low,Ethernet-50Gbps,50,0.5,2,395.9053285516089,28.494726395831115,2
HDF5-checkpoint,io,15.2,low,Ethernet-50Gbps,50,0.5,2,434.9971059447861,24.526889425562107,3
HDF5-checkpoint,io,15.2,low,Ethernet-50Gbps,50,0.5,2,439.22460618364556,22.787412975176732,4
NetCDF-write,io,14.5,low,200Gbps-uncongested,200,0.0,2,67.8819689106076,190.2625644281648,0
NetCDF-write,io,14.5,low,200Gbps-uncongested,200,0.0,2,68.92817950026166,183.09507771583594,1
NetCDF-write,io,14.5,low,200Gbps-uncongested,200,0.0,2,75.13054308419976,195.8583295940827,2
NetCDF-write,io,14.5,low,200Gbps-uncongested,200,0.0,2,72.04866260770869,190.87437813738111,3
NetCDF-write,io,14.5,low,200Gbps-uncongested,200,0.0,2,64.35577444874183,204.32091773426276,4
NetCDF-write,io,14.5,low,200Gbps-light,200,0.2,2,74.27633576988268,159.12148421010602,0
NetCDF-write,io,14.5,low,200Gbps-light,200,0.2,2,76.50999537276176,185.43713279015435,1
NetCDF-write,io,14.5,low,200Gbps-light,200,0.2,2,85.87136742846164,161.35364852827496,2
NetCDF-write,io,14.5,low,200Gbps-light,200,0.2,2,87.31824861282999,149.16715548843857,3
NetCDF-write,io,14.5,low,200Gbps-light,200,0.2,2,84.36067459698023,162.55757355159955,4
NetCDF-write,io,14.5,low,200Gbps-moderate,200,0.4,2,94.69075789959142,132.21459360102497,0
NetCDF-write,io,14.5,low,200Gbps-moderate,200,0.4,2,96.8798581169935,122.77174716312024,1
NetCDF-write,io,14.5,low,200Gbps-moderate,200,0.4,2,85.72398790785898,110.78355556531714,2
NetCDF-write,io,14.5,low,200Gbps-moderate,200,0.4,2,92.88363061791452,120.89637479305586,3
NetCDF-write,io,14.5,low,200Gbps-moderate,200,0.4,2,88.17575700921414,143.15209608555284,4
NetCDF-write,io,14.5,low,200Gbps-heavy,200,0.6,2,112.72993565081583,83.8535572505119,0
NetCDF-write,io,14.5,low,200Gbps-heavy,200,0.6,2,105.16257593826884,78.64186259263262,1
NetCDF-write,io,14.5,low,200Gbps-heavy,200,0.6,2,99.79781002146552,80.49587531852072,2
NetCDF-write,io,14.5,low,200Gbps-heavy,200,0.6,2,106.13558825963463,72.0527323169176,3
NetCDF-write,io,14.5,low,200Gbps-heavy,200,0.6,2,106.53599265480358,79.0063420875216,4
NetCDF-write,io,14.5,low,100Gbps-moderate,100,0.4,2,169.08425944444664,55.87015194825839,0
NetCDF-write,io,14.5,low,100Gbps-moderate,100,0.4,2,183.04862797378405,69.06090075523291,1
NetCDF-write,io,14.5,low,100Gbps-moderate,100,0.4,2,192.11544277518365,53.589688468320524,2
NetCDF-write,io,14.5,low,100Gbps-moderate,100,0.4,2,191.4564133688738,52.572940853095844,3
NetCDF-write,io,14.5,low,100Gbps-moderate,100,0.4,2,197.03257166572197,57.73860167127418,4
NetCDF-write,io,14.5,low,InfiniBand-200Gbps,200,0.15,2,78.9256221423037,188.0308344065738,0
NetCDF-write,io,14.5,low,InfiniBand-200Gbps,200,0.15,2,74.19347256987105,150.9991926824633,1
NetCDF-write,io,14.5,low,InfiniBand-200Gbps,200,0.15,2,76.98299485843285,184.1219523738627,2
NetCDF-write,io,14.5,low,InfiniBand-200Gbps,200,0.15,2,73.27290520855863,131.48268386569626,3
NetCDF-write,io,14.5,low,InfiniBand-200Gbps,200,0.15,2,77.50810061997996,177.50367487878853,4
NetCDF-write,io,14.5,low,Ethernet-100Gbps,100,0.35,2,192.12737210700817,62.591560917155924,0
NetCDF-write,io,14.5,low,Ethernet-100Gbps,100,0.35,2,177.52144637301123,71.00028381812989,1
NetCDF-write,io,14.5,low,Ethernet-100Gbps,100,0.35,2,164.30546584651026,62.97969196904835,2
NetCDF-write,io,14.5,low,Ethernet-100Gbps,100,0.35,2,182.97571650244586,67.33593735068217,3
NetCDF-write,io,14.5,low,Ethernet-100Gbps,100,0.35,2,176.62987684295763,65.17909326087037,4
NetCDF-write,io,14.5,low,Ethernet-50Gbps,50,0.5,2,347.15522922433234,23.683503175332305,0
NetCDF-write,io,14.5,low,Ethernet-50Gbps,50,0.5,2,405.4748309227107,23.03541193149064,1
NetCDF-write,io,14.5,low,Ethernet-50Gbps,50,0.5,2,397.6536911115906,25.893745001605396,2
NetCDF-write,io,14.5,low,Ethernet-50Gbps,50,0.5,2,389.693604709558,25.340927541993143,3
NetCDF-write,io,14.5,low,Ethernet-50Gbps,50,0.5,2,377.3989540280492,24.586777440607907,4
Parquet-read,io,8.3,low,200Gbps-uncongested,200,0.0,2,41.763865773337535,202.51156737549496,0
Parquet-read,io,8.3,low,200Gbps-uncongested,200,0.0,2,39.33881603091292,203.58746246865266,1
Parquet-read,io,8.3,low,200Gbps-uncongested,200,0.0,2,41.975405581612286,167.20093954276035,2
Parquet-read,io,8.3,low,200Gbps-uncongested,200,0.0,2,42.87605340310887,194.61992418110285,3
Parquet-read,io,8.3,low,200Gbps-uncongested,200,0.0,2,41.38954258932957,219.15595077832367,4
Parquet-read,io,8.3,low,200Gbps-light,200,0.2,2,43.78748184645144,150.9191551689274,0
Parquet-read,io,8.3,low,200Gbps-light,200,0.2,2,46.33346024319061,149.96795492960732,1
Parquet-read,io,8.3,low,200Gbps-light,200,0.2,2,51.08983626761641,149.03331719901706,2
Parquet-read,io,8.3,low,200Gbps-light,200,0.2,2,45.70585830251476,162.61617960451812,3
Parquet-read,io,8.3,low,200Gbps-light,200,0.2,2,44.18596297923327,154.93528688951983,4
Parquet-read,io,8.3,low,200Gbps-moderate,200,0.4,2,54.34521922125413,116.8045401179279,0
Parquet-read,io,8.3,low,200Gbps-moderate,200,0.4,2,53.24630214206351,114.91841172049564,1
Parquet-read,io,8.3,low,200Gbps-moderate,200,0.4,2,49.44518146792371,123.08729482885668,2
Parquet-read,io,8.3,low,200Gbps-moderate,200,0.4,2,58.19019695629082,120.176655655521,3
Parquet-read,io,8.3,low,200Gbps-moderate,200,0.4,2,54.09863126673929,126.65013844912184,4
Parquet-read,io,8.3,low,200Gbps-heavy,200,0.6,2,56.173716840922935,90.89609381202948,0
Parquet-read,io,8.3,low,200Gbps-heavy,200,0.6,2,60.587257552553154,90.4438841541703,1
Parquet-read,io,8.3,low,200Gbps-heavy,200,0.6,2,57.78208561596272,91.63559630437008,2
Parquet-read,io,8.3,low,200Gbps-heavy,200,0.6,2,62.305178244317204,83.53945654945508,3
Parquet-read,io,8.3,low,200Gbps-heavy,200,0.6,2,60.68231357355324,78.40941684432353,4
Parquet-read,io,8.3,low,100Gbps-moderate,100,0.4,2,113.41456291515613,60.67372737527063,0
Parquet-read,io,8.3,low,100Gbps-moderate,100,0.4,2,96.4691329724117,54.63750498380639,1
Parquet-read,io,8.3,low,100Gbps-moderate,100,0.4,2,105.99798532176575,61.487995119194665,2
Parquet-read,io,8.3,low,100Gbps-moderate,100,0.4,2,106.68946118926404,65.85105979100959,3
Parquet-read,io,8.3,low,100Gbps-moderate,100,0.4,2,96.554554676559,60.68922209522477,4
Parquet-read,io,8.3,low,InfiniBand-200Gbps,200,0.15,2,41.264664336133066,180.3320872185847,0
Parquet-read,io,8.3,low,InfiniBand-200Gbps,200,0.15,2,45.176247995739054,175.706695619528,1
Parquet-read,io,8.3,low,InfiniBand-200Gbps,200,0.15,2,43.430015624599015,187.4007230705454,2
Parquet-read,io,8.3,low,InfiniBand-200Gbps,200,0.15,2,47.754851678977325,177.93620252096167,3
Parquet-read,io,8.3,low,InfiniBand-200Gbps,200,0.15,2,45.09668156082947,177.8860590800138,4
Parquet-read,io,8.3,low,Ethernet-100Gbps,100,0.35,2,100.08299480356563,69.4488894269077,0
Parquet-read,io,8.3,low,Ethernet-100Gbps,100,0.35,2,112.30668213930534,70.56717491189175,1
Parquet-read,io,8.3,low,Ethernet-100Gbps,100,0.35,2,99.96518718787406,66.87937004982012,2
Parquet-read,io,8.3,low,Ethernet-100Gbps,100,0.35,2,97.04182824175201,67.97642961811351,3
Parquet-read,io,8.3,low,Ethernet-100Gbps,100,0.35,2,106.08750520422441,55.276955034432746,4
Parquet-read,io,8.3,low,Ethernet-50Gbps,50,0.5,2,213.76960130247883,24.433722206512464,0
Parquet-read,io,8.3,low,Ethernet-50Gbps,50,0.5,2,223.53907200998395,22.581046129162388,1
Parquet-read,io,8.3,low,Ethernet-50Gbps,50,0.5,2,231.36712190925033,25.502947217881022,2
Parquet-read,io,8.3,low,Ethernet-50Gbps,50,0.5,2,224.74862567032184,23.488416999683274,3
Parquet-read,io,8.3,low,Ethernet-50Gbps,50,0.5,2,238.85349297750042,28.31081422617659,4
CSV-ingest,io,6.7,low,200Gbps-uncongested,200,0.0,1,31.92386183062212,190.20532932552288,0
CSV-ingest,io,6.7,low,200Gbps-uncongested,200,0.0,1,33.518332851137785,194.27152992404822,1
CSV-ingest,io,6.7,low,200Gbps-uncongested,200,0.0,1,32.486825868055746,211.83445042759473,2
CSV-ingest,io,6.7,low,200Gbps-uncongested,200,0.0,1,29.59162944670438,221.0928371976427,3
CSV-ingest,io,6.7,low,200Gbps-uncongested,200,0.0,1,32.833730349855124,193.4161096870051,4
